Node_ID,Node_Name,Degree,Community,Betweenness_Centrality
89897,Serge Harvey,1,22,0.0
89898,Anie Pascale,1,22,0.0
89899,Cheryl Diabo,1,22,0.0
89900,Mathieu Berube,1,22,0.0
89901,Warona Setshwaelo,1,22,0.0
89902,Alexis Lamoureux,1,22,0.0
89903,Shelly Clippard,1,22,0.0
89867,Susan Jones,1,15,0.0
89868,Lillian Hellman,1,15,0.0
89869,Dora Doll,1,15,0.0
89870,Jenia Reissar,1,15,0.0
89874,Maurice Denham,1,15,0.0
89875,Bernadine M. Anderson,1,15,0.0
89876,Elisabeth Mortensen,1,15,0.0
89878,Richard A. Roth,1,15,0.0
89880,S.R. Bindler,1,15,0.0
89885,Flip Benham,1,6,0.0
89886,Bill Baird,1,6,0.0
89887,Noam Chomsky,1,6,0.0
89889,Raju Patel,1,25,0.0
89890,Greg Marcks,1,25,0.0
16404,Rob Cook,1,14,0.0
16407,Ethan Owen,1,14,0.0
16410,Dan Sukiennik,1,14,0.0
16411,Daniel McCoy,1,14,0.0
16413,Elizabeth Tobit,1,14,0.0
16381,Lawrence Marvit,1,14,0.0
16383,Eliot Smyrl,1,14,0.0
16386,Drew Rogge,1,14,0.0
89891,Martha Ring,1,25,0.0
89894,Jake Goldberger,1,9,0.0
89896,Catherine Colvey,1,22,0.0
89904,Dennis Lafond,1,22,0.0
89905,André Kasper Kolstad,1,22,0.0
89906,Andrew Johnston,1,22,0.0
89907,Allison Graham,1,22,0.0
89908,Zach Dean,1,22,0.0
89909,Nobuya Shimamoto,1,22,0.0
89910,Job Daniel,1,22,0.0
89911,Jocelyne Zucco,1,22,0.0
89912,Maarten Kroonenburg,1,22,0.0
89913,Benoit Priest,1,22,0.0
89914,David Goff,1,22,0.0
89915,Sarah Booth,1,22,0.0
89916,Teale Hansen,1,22,0.0
89917,Kevin Desfosses,1,22,0.0
89918,Tomomi Morimoto,1,22,0.0
89919,Teale Bishopric,1,22,0.0
16387,Taylor Gifaldi,1,14,0.0
16393,Elizabeth Gonzales-Guerra,1,14,0.0
16394,Ian Buono,1,14,0.0
16396,Atsuko Yamagishi,1,14,0.0
16364,Sue Maatouk-Kalache,1,14,0.0
16365,Samuel Lord Black,1,14,0.0
16367,Nick Vlahos,1,14,0.0
1800,Alexandra Prusa,1,2,0.0
1801,Mark Wakeling,1,2,0.0
1803,Brandon Jovanovich,1,2,0.0
1804,Alexandre Krawetz,1,2,0.0
1806,Gustavo Nanez,1,2,0.0
89923,Niamh Shaw,1,2,0.0
89924,Catherine Spear,1,2,0.0
89926,Jonathan LaPaglia,1,21,0.0
89927,J.P. O'Shaughnessy,1,21,0.0
89960,Angelo Stea,1,3,0.0
89961,Constant Natale,1,3,0.0
89928,Brandon O'Neill,1,21,0.0
89929,David E. Ornston,1,21,0.0
89930,Ginny Weirick,1,21,0.0
89932,Daniel Brockley,1,21,0.0
89934,David Andriole,1,21,0.0
89935,Sean Cook,1,21,0.0
89937,Sarah Gower,1,2,0.0
89938,Teddy Bunn,1,2,0.0
89940,Lyla Barrett-Rye,1,2,0.0
89941,Poppy Miller,1,2,0.0
89943,Susie Trayling,1,2,0.0
89920,Tom Jackson,1,22,0.0
89922,Tara Alice Scully,1,2,0.0
1796,Lucrezia Lante della Rovere,1,2,0.0
89977,François Emmanuelli,1,2,0.0
89978,Cyril Moisson,1,2,0.0
89945,Amy Loughton,1,2,0.0
89946,Valerie Lilley,1,2,0.0
89947,Jim O'Hanlon,1,2,0.0
89948,Claire Gower,1,2,0.0
89949,Sarah Ovens,1,2,0.0
89950,Jamie Glover,1,2,0.0
89951,Liza Sadovy,1,2,0.0
89952,Nathaniel Gleed,1,2,0.0
89953,Joshua Jones,1,2,0.0
89954,Blake Ritson,1,2,0.0
89956,Victor Solnicki,1,3,0.0
89957,Claude Héroux,1,3,0.0
89958,Franciszka Hedland,1,3,0.0
89959,Bob Church,1,3,0.0
89988,Pep Armengol,1,2,0.0
89990,Jacno,1,2,0.0
89991,Kevin Bishop,1,2,0.0
89994,Kate Barker-Froyland,1,15,0.0
89963,Reiner Schwarz,1,3,0.0
89964,David Tsubouchi,1,3,0.0
89965,Frank C. Carere,1,3,0.0
89967,Lally Cadeau,1,3,0.0
89968,Thomas Booth,1,3,0.0
89969,Lynne Gorman,1,3,0.0
89970,Harvey Chao,1,3,0.0
89971,Pierre David,1,3,0.0
89973,Christian Pagh,1,2,0.0
89974,Irene Montalà,1,2,0.0
89975,Federico D'Anna,1,2,0.0
89976,Olivier Raynal,1,2,0.0
90012,Anneke Blok,1,9,0.0
89980,Xavier de Guillebon,1,2,0.0
89981,Anne Schotte,1,2,0.0
89982,Paulina Gálvez,1,2,0.0
89983,Cristina Brondo,1,2,0.0
16370,Tony Basso,1,14,0.0
16371,Lisa Raggio,1,14,0.0
16372,Mark Cordell Holmes,1,14,0.0
16374,Sophia Ranft,1,14,0.0
16379,Arik Ehle,1,14,0.0
16346,Margaret Hou,1,14,0.0
16348,Scott Clifford,1,14,0.0
16349,David DiFrancesco,1,14,0.0
16351,Frank Wolf,1,14,0.0
89986,Bruno Levy,1,2,0.0
89987,Emmanuelle Gaborit,1,2,0.0
90029,Jayne Laube,1,25,0.0
89997,Paul Jan Nelissen,1,9,0.0
89998,Melody Klaver,1,9,0.0
89999,Antonino Lombardo,1,9,0.0
90000,Martijn Lakemeier,1,9,0.0
90001,Rebecca van Unen,1,9,0.0
90002,Mees Peijnenburg,1,9,0.0
90003,Jens Roth,1,9,0.0
90004,Darius Bastys ,1,9,0.0
90005,Jan Terlouw,1,9,0.0
90006,Ben Ramakers,1,9,0.0
90007,Tygo Gernandt,1,9,0.0
90008,San Fu Maltha,1,9,0.0
90009,Maars van Haaften,1,9,0.0
90010,Ad van Kempen,1,9,0.0
90011,Jesse van Driel,1,9,0.0
90015,Tibo Vandenborre,1,9,0.0
90016,Niko Post,1,9,0.0
90017,Peter Eberst,1,9,0.0
90018,Martin Koolhoven,1,9,0.0
16353,Paul Mica,1,14,0.0
16360,Phaedra Craig,1,14,0.0
16331,Noah Luke,1,14,0.0
16332,J. Otto Seibold,1,14,0.0
90019,Guido van Gennep,1,9,0.0
90020,Floris Vos,1,9,0.0
90021,Raymond Thiry,1,9,0.0
90024,Cynthia Nibler,1,25,0.0
90025,Leonard Robinson,1,25,0.0
90026,Brittany Pask,1,25,0.0
90027,Steve Broussard,1,25,0.0
90028,George Constas,1,25,0.0
90032,Tom Lowell,1,25,0.0
90033,Lesley King,1,25,0.0
16335,Sarah Jo Helton,1,14,0.0
16337,Jessica Hutchison,1,14,0.0
16339,Brad West,1,14,0.0
16344,Ronen Barzel,1,14,0.0
16313,Bill Sheffler,1,14,0.0
16314,Keegan Farrell,1,14,0.0
1789,Tristan Lake Leabu,1,24,0.0
1793,Brendan O'Hea,1,2,0.0
90036,Leslie Ann Paterra,1,25,0.0
90037,Carol Herman,1,25,0.0
90038,John Farr,1,25,0.0
90039,Courtney Miller,1,25,0.0
90013,Elske Falkena,1,9,0.0
90014,Mieke de Jong,1,9,0.0
90040,Emilie Cockels,1,25,0.0
90041,Sabina Gadecki,1,25,0.0
90042,Breanne Racano,1,25,0.0
90044,Richard Bailey,1,20,0.0
90045,Gérard Buhr,1,20,0.0
90046,Donald O'Brien,1,20,0.0
90047,Christian Fuin,1,20,0.0
90048,Georges Bouban,1,20,0.0
90049,Christian Rémy,1,20,0.0
90050,Jean Bouchaud,1,20,0.0
90051,Rose Valland,1,20,0.0
90052,Michel Simon,1,20,0.0
90054,Roger Lumont,1,20,0.0
90055,Gabriel Rongier,1,20,0.0
90056,Louis Falavigna,1,20,0.0
90030,Selina van den Brink,1,25,0.0
90089,Paul Simpkin,1,2,0.0
90090,Simon Scotland,1,2,0.0
90091,Nicholas Selby,1,2,0.0
90057,Jules Bricken,1,20,0.0
90058,Charles Millot,1,20,0.0
90059,Arthur Brauss,1,20,0.0
90060,Paul Bonifas,1,20,0.0
90061,Howard Vernon,1,20,0.0
90062,Helmo Kindermann,1,20,0.0
90063,Jean-Pierre Zola,1,20,0.0
90064,Franklin Coen,1,20,0.0
90065,Jean-Claude Bercq,1,20,0.0
90066,Albert Rémy,1,20,0.0
90069,Christopher Bessette,1,9,0.0
90073,Piyaros Thongdee,1,4,0.0
90074,Sukanya Vongsthapat,1,4,0.0
90106,Liora Reich,1,2,0.0
90108,Amanda Wing,1,20,0.0
90109,Eliot Asinof,1,20,0.0
90075,Petchtai Wongkamlao,1,4,0.0
90076,Joe Wannapin,1,4,0.0
90077,Prachya Pinkaew,1,4,0.0
90078,Stratos Gabrielidis,1,4,0.0
90079,Howard Drossin,1,4,0.0
90080,Xing Jing,1,4,0.0
90081,David Asavanond,1,4,0.0
90082,Damian de Montemas,1,4,0.0
90083,Bongkoj Khongmalai,1,4,0.0
90085,Nigel Savage,1,2,0.0
90086,Kevin Furlong,1,2,0.0
90087,Danny Hambrook,1,2,0.0
90088,Gary Sinyor,1,2,0.0
90123,Latonya Hill,1,19,0.0
90124,Shelli Boone,1,19,0.0
90125,Marvin Collins,1,19,0.0
90126,Christina Spivak,1,19,0.0
90092,David Artus,1,2,0.0
90095,Shaheen Khan,1,2,0.0
90096,Sara Neighbour,1,2,0.0
90097,Barbara von Wrangell,1,2,0.0
90098,Jong Lin,1,2,0.0
90099,Guljit Bindra,1,2,0.0
90100,Craig Pruess,1,2,0.0
90101,Ralph Holes,1,2,0.0
90102,Russel Fischer,1,2,0.0
90103,Ulrich Felsberg,1,2,0.0
90104,Pooja Shah,1,2,0.0
90105,Nick Ellis,1,2,0.0
90137,Eva Marcille,1,19,0.0
90138,Stuart Acher,1,19,0.0
90139,Nicholas Harvell,1,19,0.0
90141,Okera Banks,1,19,0.0
90142,Lucie Bourgeau,1,19,0.0
90110,Kyle Meenan,1,20,0.0
90112,Emily Thorne,1,19,0.0
90113,Tamer Werfali,1,19,0.0
90114,Tara L. Craig,1,19,0.0
90115,Linda Cooper,1,19,0.0
90116,Lorenzo O'Brien,1,19,0.0
90117,Allan Cunningham,1,19,0.0
90118,Dana Gamarra,1,19,0.0
90120,Derek Dean,1,19,0.0
90121,Philip Champion,1,19,0.0
90122,Alecia Jai Fears,1,19,0.0
11147,Leila Birch,1,14,0.0
90150,Mithun Chakraborty,1,44,0.0
90153,Manu Díez,1,29,0.0
90156,Alejandro Casaseca,1,29,0.0
90157,Jonathan D. Mellor,1,29,0.0
90158,Carlos Olalla,1,29,0.0
90127,Dave Daniels,1,19,0.0
90128,Michael Lamone Bivins,1,19,0.0
90129,Regina Gordon,1,19,0.0
90130,Tom Gores,1,19,0.0
90131,James Cowans,1,19,0.0
90132,Kristine Mansour,1,19,0.0
90133,Michael Kimbrew,1,19,0.0
90134,Margaret Scott,1,19,0.0
90135,Rian English,1,19,0.0
90136,Tondy Gallant,1,19,0.0
90149,Himesh Reshammiya,1,44,0.0
11150,Mitch Carter,1,14,0.0
11151,Cullen McCarthy,1,14,0.0
11153,Tiffany Ward,1,14,0.0
16309,Tom Deering,1,14,0.0
16319,Jim Thornton,1,14,0.0
16320,Gina Trbovich-Malewicz,1,14,0.0
16321,Nicolas Marlet,1,14,0.0
16324,Ricardo Curtis,1,14,0.0
16325,Thomas Hahn,1,14,0.0
16326,Katie Scarlettr,1,14,0.0
16327,Nils Erdmann,1,14,0.0
16328,Paul Aichele,1,14,0.0
11140,Ted Key,1,14,0.0
11141,Craig Wright,1,14,0.0
11144,Steve Alterman,1,14,0.0
90182,Robert Brubaker,1,28,0.0
90183,Ray Gosnell Jr.,1,28,0.0
90184,Billy Byers,1,28,0.0
90185,Guy Way,1,28,0.0
1763,Keegan Joyce,1,24,0.0
1766,Vincent Stone,1,24,0.0
1770,Jordana Beatty,1,24,0.0
90165,Ashley Cutrona,1,19,0.0
90166,Devon Jordan,1,19,0.0
90167,Alanna Palombo,1,19,0.0
90168,Sal Dupree,1,19,0.0
90143,William L. Johnson,1,19,0.0
90144,Brandi Mitchell,1,19,0.0
90146,Asin Thottumkal,1,44,0.0
90147,Raj Babbar,1,44,0.0
90148,Ashish R. Mohan,1,44,0.0
90196,Dana Elcar,1,28,0.0
90197,Ronald Pierce,1,28,0.0
90198,Avon Long,1,28,0.0
90201,Larry D. Mann,1,28,0.0
90169,Erika Corvette,1,19,0.0
90170,Pilar Martin,1,19,0.0
90171,Michael Pericoloso,1,19,0.0
90172,William McKenna,1,19,0.0
90173,Jeana Zettler,1,19,0.0
90174,Kayla Raparelli,1,19,0.0
90175,London Clark,1,19,0.0
90176,Kayla Jackson,1,19,0.0
90177,Alexis Biesiada,1,19,0.0
90178,Najee Wilson,1,19,0.0
90180,William Benedict,1,28,0.0
90181,Lee Paul,1,28,0.0
90212,Kate Healy,1,20,0.0
90213,Anna Ridley,1,20,0.0
90214,Kenteas Brine,1,20,0.0
90215,Maureen Hannaford-Naisbitt,1,20,0.0
90216,Jonathan Benson,1,20,0.0
90217,Len Huntingford,1,20,0.0
90218,Esta Charkham,1,20,0.0
90186,Bruce Kimball,1,28,0.0
90187,Ed Bakey,1,28,0.0
90188,James Sloyan,1,28,0.0
90189,Ta-Tanisha,1,28,0.0
90191,Jack Collins,1,28,0.0
90192,Chuck Morrell,1,28,0.0
90193,Charles Dismukes,1,28,0.0
90194,Robert Crawford Jr.,1,28,0.0
90195,Robert J. LaSanka,1,28,0.0
90236,Googie Withers,1,24,0.0
90203,Charles W. Short,1,28,0.0
90204,Tom Spratley,1,28,0.0
90206,John Moio,1,28,0.0
90207,Pearl Shear,1,28,0.0
16298,Bena Currin,1,14,0.0
16299,Beth Sullivan,1,14,0.0
16301,Tom Duff,1,14,0.0
16302,Gary Schultz,1,14,0.0
16306,Joe Lala,1,14,0.0
11139,Pat Musick,1,14,0.0
16274,John Alex,1,14,0.0
16276,Andra Smith,1,14,0.0
90208,Peter V. Saldutti,1,28,0.0
90209,Byron Morrow,1,28,0.0
90210,Bob Warner,1,28,0.0
90252,Lindsey Broad,1,39,0.0
90253,Aletta Ocean,1,39,0.0
90219,James Crawford,1,20,0.0
90220,Hilary Steinberg,1,20,0.0
90221,Lindsay Anderson,1,20,0.0
90223,David Puttnam,1,20,0.0
90224,Cheryl Campbell,1,20,0.0
90225,Joan Hills,1,20,0.0
90226,Colin Welland,1,20,0.0
90228,Lisa Marcos,1,19,0.0
90229,Darren Grant,1,19,0.0
90230,Terrell Carter,1,19,0.0
90231,Elvin Ross,1,19,0.0
90232,Lauren Leah Mitchell,1,19,0.0
90233,David Claessen,1,19,0.0
90235,Alex Rafalowicz,1,24,0.0
90268,Peter Wulff,1,39,0.0
90269,Jason Burnham,1,39,0.0
90237,Louise Wakefield,1,24,0.0
90238,Justin Braine,1,24,0.0
90239,Sonia Todd,1,24,0.0
90240,Tony Cronin,1,24,0.0
90242,Mia Malkova,1,39,0.0
90243,Arayna Eison,1,39,0.0
90244,Craig Marks,1,39,0.0
90245,Italia Ricci,1,39,0.0
90246,Johnny Ferrara,1,39,0.0
90247,Stoya,1,39,0.0
90248,Thomas Kloss,1,39,0.0
90249,Sunny Lane,1,39,0.0
90250,Eva Mah,1,39,0.0
90251,Elena Kim,1,39,0.0
90281,Nina Agdal,1,39,0.0
90282,Bree Olson,1,39,0.0
90283,Amanda Perez,1,39,0.0
90284,Becky O'Donohue,1,39,0.0
90285,Jynx Maze,1,39,0.0
90254,Isis Taylor,1,39,0.0
90255,Damien Michaels,1,39,0.0
90256,Dani Daniels,1,39,0.0
90259,Tanya Mityushina,1,39,0.0
90260,Tori Black,1,39,0.0
90262,Sloane Avery,1,39,0.0
90263,Sarah Dumont,1,39,0.0
90264,Devon,1,39,0.0
90265,Lauren Zuckerman,1,39,0.0
90266,Kristen Ochs,1,39,0.0
90267,Olia Voronkova,1,39,0.0
90272,Cheyne Collins,1,39,0.0
90273,Elizabeth Cummings,1,39,0.0
90274,Mark Ashley,1,39,0.0
90275,Tony Villaflor,1,39,0.0
16281,Bud Thon,1,14,0.0
16287,Joyce Powell,1,14,0.0
16288,Brad Andalman,1,14,0.0
16258,Lauren Alpert,1,14,0.0
16259,Karen Dufilho-Rosen,1,14,0.0
16260,Trish Carney,1,14,0.0
16261,David Hong,1,14,0.0
16262,Amy McNamara,1,14,0.0
90276,Tiffany Pulvino,1,39,0.0
90277,Jenny Hendrix,1,39,0.0
90278,Diane Ward,1,39,0.0
90280,Manuel Ferrara,1,39,0.0
90312,Ronald Knight,1,20,0.0
90313,Dorothy Stratten,1,20,0.0
90314,Hugh Warden,1,20,0.0
90286,Sonni Brown,1,39,0.0
90289,Dee Barton,1,16,0.0
90290,Billy Curtis,1,16,0.0
1747,Kristin Berge,1,4,0.0
1748,Richard Spriggs,1,4,0.0
1749,Ahman Green,1,4,0.0
1750,Dave Pasch,1,4,0.0
1752,Miriam Lee,1,4,0.0
90292,James R. Alexander,1,16,0.0
90294,Walter Barnes,1,16,0.0
90295,Paul Brinegar,1,16,0.0
90270,Cindy Coburn,1,39,0.0
90271,Arin Babaian,1,39,0.0
90328,Armen Godel,1,30,0.0
90329,Dominique Gentil,1,30,0.0
90330,Françoise Rouge,1,30,0.0
90331,Yves Deschamps,1,30,0.0
90296,Jack Ging,1,16,0.0
90298,Venus DeMilo,1,1,0.0
90299,Kaylin Frank,1,1,0.0
90300,Daniel Clowes,1,1,0.0
90301,Debra Azar,1,1,0.0
90302,Lindsey Girardot,1,1,0.0
90304,John Bayley,1,2,0.0
90306,William Sachs,1,20,0.0
90307,Avery Schreiber,1,20,0.0
90308,Susan Kiger,1,20,0.0
90309,Stephen Macht,1,20,0.0
90310,Rhonda Shear,1,20,0.0
90344,Odile Fourquin,1,30,0.0
90345,Frédéric Casnin,1,30,0.0
90346,Maxence Perrin,1,30,0.0
90347,Jean-Paul Bonnaire,1,30,0.0
90315,Percy Rodrigues,1,20,0.0
90316,J.D. Hinton,1,20,0.0
90318,Marie Bunel,1,30,0.0
90319,François Chauvaud,1,30,0.0
90320,Grégory Gatignol,1,30,0.0
90321,Steve Gadler,1,30,0.0
90322,Michel Caccia,1,30,0.0
90323,Jean-Jacques Bouhon,1,30,0.0
90324,Françoise Guégan,1,30,0.0
90325,Berengere Dominguez,1,30,0.0
90326,Théodule Carré-Cassaigne,1,30,0.0
90327,Jean-Baptiste Maunier,1,30,0.0
90358,Diane Lavallée,1,22,0.0
90361,Ginette Reno,1,22,0.0
90362,Mary Walsh,1,22,0.0
90363,Claudia Ferri,1,22,0.0
90364,Pierrette Robitaille,1,22,0.0
90332,Thomas Blumenthal,1,30,0.0
90333,Catherine Hofer,1,30,0.0
90334,Philippe Lopes-Curval,1,30,0.0
90335,Agathe Hassenforder,1,30,0.0
90336,Carole Weiss,1,30,0.0
90337,Sylvie Brocheré,1,30,0.0
90338,Françoise Thouvenot,1,30,0.0
90339,René Wheeler,1,30,0.0
90340,Didier Flamand,1,30,0.0
90341,Bernard Lorain,1,30,0.0
90342,Luc Augereau,1,30,0.0
90348,Nicolas David,1,30,0.0
90349,Erick Desmarestz,1,30,0.0
90350,Noël-Noël,1,30,0.0
90351,Cyril Bernicot,1,30,0.0
90352,Simon Fargeot,1,30,0.0
16263,Oscar Grillo,1,14,0.0
16266,Jessica Donohoe,1,14,0.0
16267,Ron Zorman,1,14,0.0
16269,Josh Qualtieri,1,14,0.0
16273,Christian Hoffman,1,14,0.0
16239,Christine Waggoner,1,14,0.0
16245,Brenda Heins,1,14,0.0
16246,David Batte,1,14,0.0
90354,Slim Pezin,1,30,0.0
90356,Serge Ladouceur,1,22,0.0
90357,Tara Nicodemo,1,22,0.0
90394,Angel Ramirez Jr.,1,19,0.0
90395,David E. Weinberg,1,19,0.0
90396,Richard Habersham,1,19,0.0
90397,Sherwin Park,1,19,0.0
90398,Shawn Stainback,1,19,0.0
90365,FM Le Sieur,1,22,0.0
90367,Adam Broughton,1,22,0.0
90368,Peter Miller,1,22,0.0
90369,Dino Tavarone,1,22,0.0
90371,Steve Galluccio,1,22,0.0
90372,Lou Vani,1,22,0.0
90374,Kim Marriner,1,21,0.0
90375,Todd Samovitz,1,21,0.0
90377,D. Loriston Scott,1,21,0.0
90381,Soquana Wallace,1,19,0.0
90382,Eddie Smith,1,19,0.0
90411,Pierre Étaix,1,50,0.0
90412,Aki Kaurismäki,1,50,0.0
90414,Elina Salo,1,50,0.0
90415,Olli Varja,1,50,0.0
90416,Evelyne Didi,1,50,0.0
90383,Travell Lee Toulson,1,19,0.0
90384,Joel Nagle,1,19,0.0
90385,Yatte Brown,1,19,0.0
90386,Chris Delaney,1,19,0.0
90387,Ginny Yang,1,19,0.0
90388,Diva Osorio,1,19,0.0
90389,Sixto Ramos,1,19,0.0
90390,Luis Antonio Ramos,1,19,0.0
90391,Christa Rivers,1,19,0.0
90392,Mecca Brunson,1,19,0.0
90393,Rick Aiello,1,19,0.0
90400,Steve Rosse,1,19,0.0
90402,David M. Ferrara,1,21,0.0
90405,Michael Aparo,1,21,0.0
16247,Courtney Bergin,1,14,0.0
16250,Chad Belteau,1,14,0.0
16252,Kevin Hawkes,1,14,0.0
16254,Chris Ure,1,14,0.0
16255,Ben Jordan,1,14,0.0
16220,Ron Falk,1,20,0.0
16221,Anthony Phelan,1,20,0.0
16222,Susie Porter,1,20,0.0
16223,Veronica Segura,1,20,0.0
90407,Quoc Dung Nguyen,1,50,0.0
90408,Timo Salminen,1,50,0.0
90409,André Wilms,1,50,0.0
90410,Blondin Miguel,1,50,0.0
90417,Kati Outinen,1,50,0.0
90419,Eric Vidal,1,30,0.0
90420,Jacques Grant,1,30,0.0
90421,Sandra Castello,1,30,0.0
90422,Emmanuel Gateau,1,30,0.0
90423,Mathieu Szpiro,1,30,0.0
90424,Jean-Louis Costes,1,30,0.0
90426,Mourad Khima,1,30,0.0
90427,Fesche,1,30,0.0
90428,Xavier Fourmond,1,30,0.0
90429,Pierre Chavialle,1,30,0.0
90430,Isabelle Roussel,1,30,0.0
90431,Hellal,1,30,0.0
90432,Stéphane Drouot,1,30,0.0
90433,Nato,1,30,0.0
90399,Andy Duppin,1,19,0.0
90434,Alain Juteau,1,30,0.0
90435,Laure Culkovic,1,30,0.0
90436,Nicolas Javel,1,30,0.0
90437,Olivier Busson,1,30,0.0
90439,Haruki Nishimoto,1,34,0.0
90440,Shûichirô Toki,1,34,0.0
90441,Kazunari Tanaka,1,34,0.0
90442,Hitoshi Matsumoto,1,34,0.0
90443,Kôji Ema,1,34,0.0
90444,Mao Daichi,1,34,0.0
90445,Mitsuru Kuramoto,1,34,0.0
90446,Shinobu Terajima,1,34,0.0
90447,Nao Omori,1,34,0.0
90448,Tomoji Hasegawa,1,34,0.0
90449,Ai Tominaga,1,34,0.0
90450,Mitsuyoshi Takasu,1,34,0.0
90466,Rakeysh Omprakash Mehra,1,2,0.0
90468,Mary Pat Bentel,1,9,0.0
90470,Shon McGregory,1,9,0.0
90471,Collin Schiffli,1,9,0.0
90473,Douglas Stone,1,15,0.0
90474,George Ratliff,1,15,0.0
1731,Vikram Gandhi,1,4,0.0
1732,Sam Logan Khaleghi,1,4,0.0
1733,Richard Burden,1,4,0.0
1743,Tiffany Bedwell,1,4,0.0
1745,Cruz Gonzalez-Cadel,1,4,0.0
90451,Gin Maeda,1,34,0.0
90452,Yoshitaka Honda,1,34,0.0
90453,Eriko Satô,1,34,0.0
90454,You,1,34,0.0
90455,Naomi Watanabe,1,34,0.0
90459,Andi Arsyil Rahman,1,2,0.0
90460,Kunal Kapoor,1,2,0.0
90461,Madhavan,1,2,0.0
90462,Ramnath Shetty,1,2,0.0
16229,Zachariah Jensen,1,20,0.0
16230,Daniel Logan,1,20,0.0
16231,Leeanna Walsman,1,20,0.0
16233,Alex Knoll,1,20,0.0
16234,Ayesha Dharker,1,20,0.0
16237,Bruce J. Nachbar,1,14,0.0
16202,Graeme Blundell,1,20,0.0
16203,Trisha Noble,1,20,0.0
16205,Aidan Barton,1,20,0.0
90463,Siddharth,1,2,0.0
90464,Samir Chanda,1,2,0.0
90465,Soha Ali Khan,1,2,0.0
90505,Karen Fabritius Gram,1,32,0.0
90506,Gunnar Skramstad Johnsen,1,32,0.0
90507,Petter Fladeby,1,32,0.0
90508,Eros Codinas,1,32,0.0
90509,Kyrre Haugen Sydness,1,32,0.0
90479,Joel Morris,1,2,0.0
90480,Martin Arrowsmith,1,2,0.0
90481,Sammy Pasha,1,2,0.0
90483,James Higgins,1,2,0.0
90486,Jamahl Peterkin,1,2,0.0
90488,James Tomlinson,1,2,0.0
90490,Dave Blant,1,2,0.0
90491,Ben Marshall,1,2,0.0
90492,Nicholas Harvey,1,2,0.0
90457,Sharman Joshi,1,2,0.0
90458,Alice Patten,1,2,0.0
90496,Synnøve Macody Lund,1,32,0.0
90497,Lars Skramstad Johnsen,1,32,0.0
90498,Morten Solum,1,32,0.0
90499,Monja Wiik,1,32,0.0
16207,Tux Akindoyeni,1,20,0.0
16210,Rebecca Jackson Mendoza,1,20,0.0
16217,Phoebe Yiamkiati,1,20,0.0
16219,Jonathan Hales,1,20,0.0
16184,Keira Wingate,1,20,0.0
16186,Steven Foy,1,20,0.0
16188,Mousy McCallum,1,20,0.0
16190,Kristy Wright,1,20,0.0
90500,Kenneth Gustavsen,1,32,0.0
90501,Julie R. Ølgaard,1,32,0.0
90503,Espen Rønning,1,32,0.0
90504,Sondre Abel,1,32,0.0
90542,Victor Jenkins,1,2,0.0
90510,Ulf Rydberg,1,32,0.0
90511,Bent Holm,1,32,0.0
90512,Nina Bjerch Andresen,1,32,0.0
90513,Mattis Herman Nyquist,1,32,0.0
90515,Nils Jørgen Kaalstad,1,32,0.0
90516,Pål Ulvik Rokseth,1,32,0.0
90517,Asle Vatn,1,32,0.0
90518,Nils Gunnar Lie,1,32,0.0
90519,Carl Christian Raabe,1,32,0.0
90520,Hans Petter Sydsæter,1,32,0.0
90521,Eivind Sander,1,32,0.0
90523,Espen Zubi,1,32,0.0
90524,Trond Bjerknes,1,32,0.0
90525,Lars Gudmestad,1,32,0.0
90494,Reidar Sørensen,1,32,0.0
90558,Eduardo Levy,1,2,0.0
90526,Mikael Wallen,1,32,0.0
90527,Gjyljeta Berisha,1,32,0.0
90528,Marianne Gray,1,32,0.0
90529,John Andreas Andersen,1,32,0.0
90530,Lars Erik Hansen,1,32,0.0
90531,Paul Røed,1,32,0.0
90532,Signe Tynning,1,32,0.0
90533,Jeppe Kaas,1,32,0.0
90534,Tina Norup Helmark,1,32,0.0
90535,Mats Mogeland,1,32,0.0
90536,Jo Nesbø,1,32,0.0
90537,Lone Korslund,1,32,0.0
90538,Anni Faurbye Fernandez,1,32,0.0
90539,Christian Fredrik Martin,1,32,0.0
90540,Baard Owe,1,32,0.0
90573,Kate Myers,1,2,0.0
90574,Keith Durham,1,2,0.0
90543,Matt James,1,2,0.0
90544,Micheál O'Gruagain,1,2,0.0
90545,Gillian Devenney,1,2,0.0
90546,Hazel Webb-Crozier,1,2,0.0
90547,Lorraine Brennan,1,2,0.0
90548,David Bryan,1,2,0.0
90549,Peter Panton,1,2,0.0
90550,Clelia Murphy,1,2,0.0
90551,Andrea Bamford,1,2,0.0
90552,Gordon Wycherley,1,2,0.0
90553,Trevor Forrest,1,2,0.0
90554,Daniel Birch,1,2,0.0
90555,Sonia Dolan,1,2,0.0
90556,Shane Bunting,1,2,0.0
90591,Oliver Dungey,1,2,0.0
90592,Tristan Orpen Lynch,1,2,0.0
90559,Nick Chopping,1,2,0.0
90560,Marc Lawes,1,2,0.0
90561,Tom McCullagh,1,2,0.0
90562,Gilbert James,1,2,0.0
90563,Kevin Lehane,1,2,0.0
90564,Edwin Ryan,1,2,0.0
90565,James Martin,1,2,0.0
90566,Jon Wright,1,2,0.0
90567,Roz McCutcheon,1,2,0.0
90568,John Kay,1,2,0.0
